ω [1/fs],ω [ω_0],Re{n(ω)},Im{n(ω)}
1.7009977859519734,0.7224256610821778,0.0,-0.18448432869235634
1.708524324827867,0.7256222348037803,0.0,-0.17592812284435774
1.7160508637037606,0.7288188085253828,0.0,-0.17419904832191785
1.7235774025796546,0.7320153822469855,0.0,-0.16332440243684723
1.7311039414555482,0.735211955968588,0.0,-0.1516606512875785
1.738630480331442,0.7384085296901907,0.0,-0.14848326966115416
1.7461570192073357,0.7416051034117932,0.0,-0.1410873325322064
1.7536835580832293,0.7448016771333957,0.0,-0.12854244374182477
1.761210096959123,0.7479982508549982,0.0,-0.12262226060485405
1.7687366358350167,0.7511948245766008,0.0,-0.11745083223869107
1.7762631747109103,0.7543913982982033,0.0,-0.10586833309709417
1.783789713586804,0.7575879720198059,0.0,-0.09724038786925336
1.7913162524626975,0.7607845457414084,0.0,-0.09259485897518861
1.7988427913385912,0.763981119463011,0.0,-0.08292214725428206
1.8063693302144852,0.7671776931846136,0.0,-0.07250648305292526
1.8138958690903788,0.7703742669062161,0.0,-0.06694356723356218
1.8214224079662726,0.7735708406278188,0.0,-0.05915779010994562
1.8289489468421662,0.7767674143494213,0.0,-0.04818613263901631
1.8364754857180599,0.7799639880710239,0.0,-0.04094547430243421
1.8440020245939535,0.7831605617926264,0.0,-0.034332740911388784
1.8515285634698473,0.7863571355142289,0.0,-0.023853750728722933
1.859055102345741,0.7895537092358315,0.0,-0.014918185410814534
1.8665816412216345,0.792750282957434,0.0,-0.00849000889125187
1.874108180097528,0.7959468566790365,0.0,0.0009397384041525116
1.8816347189734217,0.7991434304006391,0.0,0.011061617087940694
1.8891612578493158,0.8023400041222417,0.0,0.0181800936605419
1.8966877967252094,0.8055365778438442,0.0,0.02656541032643375
1.9042143356011032,0.8087331515654469,0.0,0.03715240476008357
1.9117408744769968,0.8119297252870494,0.0,0.04546756258002503
1.9192674133528904,0.815126299008652,0.0,0.053244788903653466
1.926793952228784,0.8183228727302545,0.0,0.06365061491776296
1.9343204911046779,0.821519446451857,0.0,0.07323211662670229
1.9418470299805715,0.8247160201734596,0.0,0.08104703560393853
1.949373568856465,0.8279125938950621,0.0,0.09090539572758816
1.9569001077323587,0.8311091676166646,0.0,0.10147679651332686
1.9644266466082523,0.8343057413382672,0.0,0.10995358239846453
1.9719531854841463,0.8375023150598698,0.0,0.11925755725252186
1.97947972436004,0.8406988887814724,0.0,0.1303649514309544
1.9870062632359338,0.843895462503075,0.0,0.1399267994532272
1.9945328021118274,0.8470920362246775,0.0,0.14898792315740172
2.002059340987721,0.8502886099462802,0.0,0.16018624303320841
2.009585879863615,0.8534851836678826,0.0,0.17097279068816282
2.0171124187395084,0.8566817573894852,0.0,0.18030586918884864
2.024638957615402,0.8598783311110877,0.0,0.19132210665042376
2.0321654964912956,0.8630749048326902,0.0,0.2032096939789929
2.0396920353671892,0.8662714785542928,0.0,0.21338463064810767
2.047218574243083,0.8694680522758953,0.0,0.22421992849458056
2.054745113118977,0.872664625997498,0.0,0.23691524671730926
2.0622716519948705,0.8758611997191005,0.0,0.2484149191378995
2.069798190870764,0.879057773440703,0.0,0.25937212985325503
2.0773247297466577,0.8822543471623056,0.0,0.2725501814091613
2.0848512686225518,0.8854509208839083,0.0,0.28567506439675033
2.0923778074984454,0.8886474946055108,0.0,0.29732674312331425
2.099904346374339,0.8918440683271133,0.0,0.3107892703323551
2.1074308852502326,0.8950406420487158,0.0,0.3256360439725587
2.114957424126126,0.8982372157703183,0.0,0.33875515910675835
2.12248396300202,0.9014337894919209,0.0,0.35258748941813006
2.1300105018779134,0.9046303632135234,0.0,0.3691049819784756
2.1375370407538075,0.9078269369351261,0.0,0.38459658408106867
2.145063579629701,0.9110235106567286,0.0,0.39932393906889807
2.1525901185055947,0.9142200843783311,0.0,0.41745600300121044
2.1601166573814883,0.9174166580999337,0.0,0.4363611755573505
2.1676431962573823,0.9206132318215364,0.0,0.4531700983171058
2.175169735133276,0.923809805543139,0.0,0.4731311589907083
2.1826962740091695,0.9270063792647414,0.0,0.4968640084310392
2.190222812885063,0.9302029529863439,0.0,0.5181544667407293
2.1977493517609568,0.9333995267079465,0.0,0.541038149332238
2.2052758906368504,0.936596100429549,0.0,0.5724809299509437
2.212802429512744,0.9397926741511515,0.0,0.604226926314861
2.220328968388638,0.9429892478727543,0.0,0.6342910886235579
2.2278555072645316,0.9461858215943567,0.0,0.6858216524726961
2.2353820461404252,0.9493823953159592,0.010202835663579674,0.7673788362975765
2.2429085850163193,0.952578969037562,0.08302696153275553,0.8405221731636474
2.250435123892213,0.9557755427591645,0.17648264991716486,0.8536600315501054
2.2579616627681065,0.9589721164807671,0.2290070763932909,0.8332246589329361
2.265488201644,0.9621686902023695,0.2590996155151058,0.8303657971902907
2.2730147405198937,0.965365263923972,0.2983813764408146,0.8312914399949884
2.2805412793957873,0.9685618376455746,0.33229567243205665,0.8201177870852615
2.288067818271681,0.9717584113671771,0.3542841897444232,0.813678710842723
2.2955943571475745,0.9749549850887796,0.380418716239336,0.8130956877142826
2.303120896023468,0.9781515588103822,0.4075957367515708,0.8054659807177755
2.310647434899362,0.9813481325319848,0.4263716447736547,0.7976062639352044
2.318173973775256,0.9845447062535874,0.44571790613887563,0.795684592781455
2.32570051265115,0.9877412799751901,0.4684510697086531,0.7903446658643088
2.3332270515270435,0.9909378536967927,0.48575467231609376,0.7821583413401307
2.340753590402937,0.9941344274183952,0.5010397758569108,0.778786595480731
2.3482801292788307,0.9973310011399977,0.5201151861709642,0.7749502487767409
2.3558066681547243,1.0005275748616003,0.5365842557569449,0.767206428298213
2.363333207030618,1.0037241485832027,0.54948027266193,0.7624292343493206
2.3708597459065115,1.0069207223048053,0.5653379148481993,0.7593748290070903
2.378386284782405,1.0101172960264078,0.5810488518689189,0.75258897208542
2.3859128236582987,1.0133138697480102,0.5927125903257865,0.7466675301984143
2.3934393625341928,1.016510443469613,0.6057913674367326,0.7437209364922729
2.4009659014100864,1.0197070171912155,0.6205229218684536,0.7381364389720779
2.4084924402859804,1.0229035909128181,0.6317270010010972,0.7315167609803988
2.416018979161874,1.0261001646344208,0.6425721331776022,0.7281223748636918
2.4235455180377676,1.0292967383560232,0.6559923779696724,0.7237057419869918
2.4310720569136612,1.0324933120776258,0.6671529029130018,0.7169366993466446
2.438598595789555,1.0356898857992283,0.6764092813447851,0.7127360447156569
2.4461251346654485,1.038886459520831,0.6882243972948894,0.7092089493432842
2.453651673541342,1.0420830332424333,0.6994250899380313,0.7028293301852591
2.4611782124172357,1.045279606964036,0.7077714700647613,0.6977113721844372
2.4687047512931293,1.0484761806856384,0.7178404676364138,0.6946222635932447
2.4762312901690233,1.051672754407241,0.7288911745810743,0.689047852840098
2.483757829044917,1.0548693281288437,0.7369445126390856,0.6831593567422999
2.491284367920811,1.0580659018504464,0.7453469503669957,0.6799917736731126
2.4988109067967046,1.0612624755720488,0.755879465374115,0.6754279083590013
2.506337445672598,1.0644590492936514,0.7640914492403942,0.6691350754232974
2.513863984548492,1.0676556230152539,0.7711360201259047,0.6654299623118736
2.5213905234243854,1.0708521967368565,0.7807230025954784,0.6618258769942874
2.528917062300279,1.074048770458459,0.789298031925624,0.655623087237834
2.5364436011761726,1.0772453441800616,0.7954741365496604,0.6510875035321447
2.5439701400520662,1.080441917901664,0.8037612697298094,0.6481429778210129
2.55149667892796,1.0836384916232664,0.8126240190381865,0.6425283953160561
2.559023217803854,1.0868350653448693,0.8185093773126662,0.6371145519076012
2.5665497566797475,1.0900316390664717,0.8253331856917768,0.6343487626637746
2.5740762955556415,1.0932282127880746,0.8341573077355039,0.6296947214319624
2.581602834431535,1.096424786509677,0.8402901605609022,0.6236315522503587
2.5891293733074288,1.0996213602312794,0.8457498752603514,0.6205022462382809
2.5966559121833224,1.102817933952882,0.854041491917547,0.6169464678784283
2.604182451059216,1.1060145076744845,0.8607814399091395,0.6107006410063089
2.6117089899351096,1.1092110813960872,0.8652496486065802,0.606742874804034
2.619235528811003,1.1124076551176896,0.8724820819926178,0.6041212986841757
2.626762067686897,1.1156042288392922,0.8799033451892229,0.5982879774793092
2.6342886065627904,1.1188008025608946,0.8839719803665231,0.5932525541948082
2.6418151454386845,1.1219973762824973,0.8897500198561328,0.591107082072369
2.649341684314578,1.1251939500041,0.8975949023291859,0.5862573165679213
2.656868223190472,1.1283905237257026,0.9019506131027449,0.580221418739412
2.6643947620663657,1.131587097447305,0.906156667743129,0.577892771378214
2.6719213009422593,1.1347836711689077,0.9138631217893779,0.5744014731371478
2.679447839818153,1.13798024489051,0.9191020989353151,0.5678068755844313
2.6869743786940465,1.1411768186121127,0.9219877500406831,0.5645917562726822
2.69450091756994,1.1443733923337152,0.92880852941287,0.5624776648077088
2.7020274564458338,1.1475699660553178,0.9352410075432293,0.5560646148333463
2.7095539953217274,1.1507665397769202,0.9374449659027183,0.5514169662642086
2.717080534197621,1.1539631134985229,0.9426569590764324,0.5502554491507481
2.724607073073515,1.1571596872201255,0.9501551726597129,0.5448994650568454
2.7321336119494086,1.160356260941728,0.9526113594939732,0.5386521817078175
2.7396601508253027,1.1635528346633308,0.9557627086900499,0.5376068795579231
2.7471866897011963,1.1667494083849332,0.9636871264034111,0.5340739909060063
2.75471322857709,1.1699459821065357,0.9673998502925033,0.5266069688488781
2.7622397674529835,1.1731425558281383,0.9685328309435053,0.5245856034127295
2.769766306328877,1.1763391295497407,0.9757965594960009,0.5232326998953127
2.7772928452047707,1.1795357032713434,0.9815214184407086,0.5155046077562698
2.7848193840806643,1.1827322769929458,0.9813274991962653,0.5114341231159343
2.792345922956558,1.1859288507145485,0.9866459889085669,0.5119440629635047
2.7998724618324515,1.1891254244361509,0.994555596646679,0.5053533039131
2.8073990007083456,1.1923219981577535,0.9943834501300033,0.49857244511779986
2.8149255395842396,1.1955185718793564,0.9966716569064543,0.4998455716015076
2.8224520784601332,1.1987151456009588,1.0060751471715708,0.4958964037855105
2.829978617336027,1.2019117193225615,1.0076879170021356,0.48657303467708113
2.8375051562119205,1.205108293044164,1.0065164191691256,0.4868316611481737
2.845031695087814,1.2083048667657663,1.0157660175293646,0.4865989459065581
2.8525582339637077,1.211501440487369,1.0208364409262047,0.47599945042598657
2.8600847728396013,1.2146980142089714,1.0168706527106608,0.4731448551485409
2.867611311715495,1.217894587930574,1.0236223726065103,0.47665746479021925
2.8751378505913885,1.2210911616521765,1.0330563962371135,0.46712929747522874
2.8826643894672825,1.224287735373779,1.028329670528438,0.4594188523866262
2.890190928343176,1.2274843090953818,1.0301931461374143,0.46522104293933336
2.89771746721907,1.2306808828169844,1.0433997249181144,0.45975978154145736
2.905244006094964,1.233877456538587,1.0411408443102996,0.44672234560620594
2.9127705449708574,1.2370740302601895,1.036577160759432,0.45179783879396357
2.920297083846751,1.240270603981792,1.0509686310533357,0.4530746227585781
2.9278236227226446,1.2434671777033945,1.0548104138308527,0.4363364604542762
2.9353501615985382,1.246663751424997,1.044157994961425,0.43653550120501033
2.942876700474432,1.2498603251465996,1.0553334423093437,0.44553914419530427
2.9504032393503254,1.253056898868202,1.0679544185593353,0.42918902871411113
2.957929778226219,1.2562534725898047,1.0543196977456601,0.42038160750600834
2.965456317102113,1.2594500463114073,1.0571612634122076,0.4352462459292072
2.9729828559780067,1.2626466200330098,1.0785696463683259,0.42532748541330156
2.9805093948539008,1.2658431937546126,1.0679719922345148,0.40529515910035224
2.9880359337297944,1.269039767476215,1.058393860729584,0.4208045572267401
2.995562472605688,1.2722363411978177,1.0844633865207203,0.42352504311254996
