ω [1/fs],ω [ω_0],Re{n(ω)},Im{n(ω)}
1.7009977859519734,0.7224256610821778,0.5993063234059329,0.4135410744985549
1.708524324827867,0.7256222348037803,0.6078932449617441,0.4109946905684176
1.7160508637037606,0.7288188085253828,0.6162950222468763,0.4083836609758533
1.7235774025796546,0.7320153822469855,0.6243972560995954,0.4057842469168468
1.7311039414555482,0.735211955968588,0.6323039248408332,0.4032857409916633
1.738630480331442,0.7384085296901907,0.640067167026291,0.40077835458829625
1.7461570192073357,0.7416051034117932,0.6475844368351777,0.39825109065530667
1.7536835580832293,0.7448016771333957,0.654885768944585,0.39579642372765
1.761210096959123,0.7479982508549982,0.6620545581287788,0.3933624280941706
1.7687366358350167,0.7511948245766008,0.6690372591865126,0.3908940433170809
1.7762631747109103,0.7543913982982033,0.6758167539516664,0.388461528282416
1.783789713586804,0.7575879720198059,0.682471023439494,0.38606738702391413
1.7913162524626975,0.7607845457414084,0.6889902557819996,0.38365460553206154
1.7988427913385912,0.763981119463011,0.6953326366524823,0.3812581429789767
1.8063693302144852,0.7671776931846136,0.7015449826662811,0.3789113914174161
1.8138958690903788,0.7703742669062161,0.7076455807123423,0.3765691896598809
1.8214224079662726,0.7735708406278188,0.713592614230449,0.37423108173021846
1.8289489468421662,0.7767674143494213,0.7194023446049908,0.3719342481585723
1.8364754857180599,0.7799639880710239,0.7251090654343566,0.3696538031063793
1.8440020245939535,0.7831605617926264,0.7306887996687562,0.36736787338176835
1.8515285634698473,0.7863571355142289,0.7361380519149289,0.3651065887891826
1.859055102345741,0.7895537092358315,0.7414918809065552,0.36286826901475583
1.8665816412216345,0.792750282957434,0.7467447786534427,0.36062773814533394
1.874108180097528,0.7959468566790365,0.7518809839322085,0.35840253536249317
1.8816347189734217,0.7991434304006391,0.7569230036315362,0.356206089271382
1.8891612578493158,0.8023400041222417,0.7618782944942831,0.35401780137480887
1.8966877967252094,0.8055365778438442,0.7667280352566526,0.3518393398751019
1.9042143356011032,0.8087331515654469,0.7714816197434456,0.34968741098722395
1.9117408744769968,0.8119297252870494,0.7761541677789385,0.34754929445714544
1.9192674133528904,0.815126299008652,0.780734226201752,0.34541579423057783
1.926793952228784,0.8183228727302545,0.7852217785684449,0.34330098344448445
1.9343204911046779,0.821519446451857,0.7896342377102119,0.3412027957291021
1.9418470299805715,0.8247160201734596,0.7939687544128629,0.3391094347351718
1.949373568856465,0.8279125938950621,0.798219125750091,0.337029966073099
1.9569001077323587,0.8311091676166646,0.8023977523852212,0.3349704782653249
1.9644266466082523,0.8343057413382672,0.8065079663181729,0.33292049555534065
1.9719531854841463,0.8375023150598698,0.8105409313288522,0.3308818138272336
1.97947972436004,0.8406988887814724,0.8145024267238985,0.32886267758012794
1.9870062632359338,0.843895462503075,0.8183999575702607,0.32685587382472636
1.9945328021118274,0.8470920362246775,0.8222274470701931,0.32485710807763674
2.002059340987721,0.8502886099462802,0.8259857376351313,0.322873587041067
2.009585879863615,0.8534851836678826,0.8296843148904216,0.3209035638730177
2.0171124187395084,0.8566817573894852,0.8333216204996929,0.31894052192987116
2.024638957615402,0.8598783311110877,0.8368948304795707,0.316989798147401
2.0321654964912956,0.8630749048326902,0.8404115399640348,0.3150542653273257
2.0396920353671892,0.8662714785542928,0.8438734729930802,0.3131280321418911
2.047218574243083,0.8694680522758953,0.8472758476567123,0.31121273566447283
2.054745113118977,0.872664625997498,0.8506226158453082,0.30931300284310376
2.0622716519948705,0.8758611997191005,0.853918010529279,0.3074244175108714
2.069798190870764,0.879057773440703,0.8571582979254997,0.3055447291785372
2.0773247297466577,0.8822543471623056,0.8603445415767871,0.3036783301287188
2.0848512686225518,0.8854509208839083,0.8634825109581525,0.30182358115061214
2.0923778074984454,0.8886474946055108,0.8665711669552508,0.2999765607976321
2.099904346374339,0.8918440683271133,0.8696092418728287,0.29814070772779916
2.1074308852502326,0.8950406420487158,0.8726018418272684,0.2963174258496023
2.114957424126126,0.8982372157703183,0.8755499987777057,0.2945029926804962
2.12248396300202,0.9014337894919209,0.8784508799118907,0.29269875439827536
2.1300105018779134,0.9046303632135234,0.8813074365039305,0.29090754108604533
2.1375370407538075,0.9078269369351261,0.8841221608206257,0.28912641877582734
2.145063579629701,0.9110235106567286,0.8868925559287669,0.2873540294544923
2.1525901185055947,0.9142200843783311,0.8896195066704115,0.28559335056966306
2.1601166573814883,0.9174166580999337,0.892306936598189,0.2838428649400151
2.1676431962573823,0.9206132318215364,0.89495384685567,0.2821000877489347
